coefficient,mean,std. err.,std. dev.,2.5%,25%,50%,75%,97.5%,Rhat
delta_ID,-0.30704452783728314,0.006218026123119981,0.39326250198971424,-1.1556407482507363,-0.5520644385728545,-0.285156058563405,-0.035476918219005886,0.395800007359527,0.9995065968205451
delta_IL,0.05979144549754293,0.004989522506007417,0.31556511111309204,-0.5828875144829784,-0.14061175223811445,0.06091795245551131,0.2676848193897399,0.6702297405168948,1.0001177628225733
delta_IN,-0.21452818000917342,0.005219851384961327,0.3301323884812436,-0.9319503667658077,-0.4204640448894483,-0.19189009168352106,8.141941252315674e-4,0.40333486009179076,0.9999471600152084
delta_KS,-0.05447380901735714,0.00579077684780617,0.36624088521675435,-0.8093466102293669,-0.2840305763892086,-0.046390810648052144,0.18674532509911324,0.6407201742028197,1.0007595550727209
delta_KY,-0.05070797265828516,0.00596527413239365,0.37727706251297505,-0.8391263607827322,-0.28596915107865467,-0.03494212469001312,0.19910790234691317,0.6790638828622642,0.9993814091081122
delta_LA,0.05333690450633292,0.005422890404305193,0.34297370358151563,-0.6439827919496597,-0.16927578284560668,0.059923407356363596,0.28355712524894905,0.71075106281467,0.9997404385337694
delta_MA,0.275561572775392,0.005489417755578216,0.34718126271593275,-0.38951422028066246,0.044678354236505444,0.2714647375390856,0.5007531864428434,0.9772373099809752,1.0003043059975925
delta_MD,-0.07168616418375366,0.005695728494413359,0.3602294995253568,-0.7951020249355942,-0.3020310077195814,-0.05366105916531298,0.16767472981919418,0.6058197677182384,0.9995084283309987
delta_ME,-0.015624793096128619,0.006227000192080995,0.39383007194563874,-0.8095455392260543,-0.26511249919973356,-0.013347892746984858,0.23777869958511544,0.7639959339133687,0.9992354367944385
delta_MI,-0.5558896009095721,0.005161616906370158,0.3264493166672354,-1.2581099775543967,-0.7598155278355264,-0.5321579221333912,-0.3264795897309939,0.03524569554308598,0.9998981994441618
delta_MN,-0.47620016602479276,0.0061944949655352065,0.39177426091074957,-1.3129435958380944,-0.703851743200589,-0.4465957750171557,-0.19862651969412753,0.17350756158131203,0.9998933683557182
delta_MO,-0.0166630267291013,0.004980436189720293,0.31499044201293214,-0.6597537434356896,-0.21826350413864273,-0.010835091425611464,0.19565524205048648,0.5753995046236172,0.9995610919272196
delta_MS,-0.23430299940505767,0.006223425552140406,0.3936039918650933,-1.0898280494642567,-0.47541053214715795,-0.21808501707582623,0.023653797377423697,0.4960236947325411,1.0000312027664175
delta_NC,0.05888096857590434,0.004480030651094189,0.2833420168964951,-0.5157691120127949,-0.12485186969000144,0.06048253154645049,0.2451827665238737,0.6184031870783773,1.0002614221335475
delta_ND,-0.04238459934436685,0.006381254697162387,0.40358598345362307,-0.87459837379195,-0.2855357386755185,-0.03585739532230825,0.21061187594681832,0.7600593958597114,1.0004385290314417
delta_NE,-0.25473532149860023,0.005871658107146895,0.37135626520754356,-1.04345476728455,-0.4898739929467161,-0.23821138948467419,-0.004787233089141533,0.4433779869984768,1.0025472236679753
delta_NH,0.1728116590967927,0.006718275374448924,0.4249010426295837,-0.6393041424109951,-0.09727032175849971,0.16221494235788686,0.43771531151983034,1.0374087031907153,0.9996145226027927
delta_NJ,0.08243385206537691,0.005618915653354447,0.35537142889946366,-0.6481945296124411,-0.14163887441046963,0.08211293552646877,0.3097166161573296,0.7899396485997842,0.9997570051735071
delta_NM,0.2704478842644381,0.006135970909968206,0.38807287464071,-0.432938072092376,0.014989514569036941,0.25345360109613246,0.5170525704184163,1.0854487683623706,0.9993675271232365
delta_NV,0.044972823466704136,0.005347386431627313,0.3381984130604512,-0.6261801445941023,-0.16828110840500646,0.03451852224373005,0.25813308652217276,0.7284119286969429,0.9996780804752531
delta_NY,0.41285908065900356,0.004618559717525476,0.29210336433768785,-0.13846087802104248,0.2058448020511343,0.4126499008970244,0.6097819877270902,0.9859261634368629,1.0017061314645777
delta_OH,-0.056314140798406305,0.004372370153405092,0.2765329691619982,-0.6162859109528855,-0.24379137731733141,-0.045553241793479846,0.13233482189349932,0.4710853047761291,0.999830829509141
delta_OK,0.14402414372324063,0.005851902137947275,0.3701067880064449,-0.5967387601669767,-0.09251231651044359,0.14904628995112132,0.38217956846004525,0.8669325299248851,1.0000186292065463
delta_OR,-0.36437526171232343,0.005756481205631066,0.3640718383549252,-1.1565982496938259,-0.5861318710793189,-0.3446807283914346,-0.11380969375116506,0.2841123427168538,0.9995908591375614
delta_PA,0.13586638038067173,0.004324790064878343,0.2735237401416588,-0.41727042834599176,-0.04507876520118784,0.14291317849495422,0.31971454622400336,0.6517112964892144,0.9999042472872927
delta_RI,0.07879130247603296,0.0062909133455280025,0.39787229469236646,-0.7183736177466671,-0.1770034887666187,0.07583700143355762,0.3358384634921153,0.8696330487271218,0.9992174261486788
delta_SC,0.14045213734771744,0.005210057375307388,0.3295129609226011,-0.4805107190805915,-0.07570747338661377,0.13365531524453284,0.34781959117155065,0.815860918395731,1.0002544389241426
delta_SD,0.3992866792731708,0.006369861258194792,0.4028653991032287,-0.3397548650822845,0.1345806677307299,0.3736047280779732,0.6540676213594248,1.2490841889920232,0.99937565993533
delta_TN,-0.02639009300210415,0.0052568551043949314,0.3324727091874041,-0.7018384807476942,-0.23497329100479122,-0.024683472107810724,0.1907065905220653,0.6238118044817419,0.9999368823079516
delta_TX,0.16853896293046008,0.003506069195220532,0.22174328582100833,-0.25661820127476465,0.01956531613688784,0.16669323184844592,0.3173718542788638,0.6079478738959211,0.9999399267747338
delta_UT,0.34616480028303886,0.005600621466189355,0.35421440291180145,-0.29864295395214124,0.10340512179142387,0.33127149940289347,0.5779305098218999,1.0725598840853006,0.9995352860280515
delta_VA,0.02244118637349036,0.005199188210986585,0.3288255346122736,-0.6349168163051885,-0.18988977192542425,0.023442506255687674,0.24067805498971617,0.672183729457049,0.9998119741836484
delta_WA,-0.39491899906653377,0.0047908182233696904,0.3029979488337907,-1.0344628516124552,-0.5841582415633697,-0.38588732378693347,-0.18476868818747166,0.153777684373562,0.999915598839321
delta_WI,-0.4735322993522141,0.005214116264982215,0.329769667645477,-1.1797160064833683,-0.6803398926009271,-0.44812481377596214,-0.2486324290149435,0.12290009869742594,1.0003900843462803
delta_WV,0.0975933196040299,0.0063937169639936295,0.40437416641353296,-0.7055301631787799,-0.15397685637963174,0.09781967657944837,0.3521555056895478,0.9345971129719296,0.9994809180929798
