msa.fips,dem.share,dem.share.natl,pvi
14500,0.7244533071454666,0.5282701767821113,19.618313036335532
14540,0.36439307782281327,0.5282701767821113,-16.387709895929802
14580,0.49575694206573045,0.5282701767821113,-3.2513234716380843
14620,0.38448237726935075,0.5282701767821113,-14.378779951276055
14660,0.4459103102936619,0.5282701767821113,-8.23598664884494
14700,0.28304304425989785,0.5282701767821113,-24.522713252221344
14720,0.6470211734716118,0.5282701767821113,11.875099668950051
14740,0.5614619365822462,0.5282701767821113,3.319175980013489
14780,0.2606738575808718,0.5282701767821113,-26.75963192012395
14820,0.4254790027183805,0.5282701767821113,-10.279117406373079
14860,0.5726130713698606,0.5282701767821113,4.4342894587749315
15020,0.3367293834841991,0.5282701767821113,-19.15407932979122
15060,0.4262420595702655,0.5282701767821113,-10.20281172118458
15100,0.5060694022713235,0.5282701767821113,-2.2200774510787835
15140,0.6070380678452847,0.5282701767821113,7.876789106317339
15180,0.6510136735556584,0.5282701767821113,12.274349677354712
15220,0.16385402679510083,0.5282701767821113,-36.44161499870104
15260,0.3583107274529473,0.5282701767821113,-16.9959449329164
15340,0.3950296470453627,0.5282701767821113,-13.32405297367486
15380,0.571696987985762,0.5282701767821113,4.342681120365066
15420,0.18561956373463084,0.5282701767821113,-34.265061304748045
15460,0.6010324175952053,0.5282701767821113,7.276224081309401
15500,0.4420522669978452,0.5282701767821113,-8.621790978426608
15540,0.6982170283862406,0.5282701767821113,16.994685160412924
15580,0.6872495237806799,0.5282701767821113,15.897934699856863
15620,0.4215037752466614,0.5282701767821113,-10.67664015354499
15660,0.22616176937633528,0.5282701767821113,-30.210840740577606
15680,0.4294248722668206,0.5282701767821113,-9.884530451529072
15700,0.46737767944472086,0.5282701767821113,-6.089249733739043
15740,0.45317790536661007,0.5282701767821113,-7.509227141550124
15780,0.42683077997717783,0.5282701767821113,-10.143939680493347
15820,0.29902054024706615,0.5282701767821113,-22.924963653504516
15860,0.3440078884640341,0.5282701767821113,-18.426228831807723
15900,0.5827907224955927,0.5282701767821113,5.452054571348142
15940,0.5109265832006211,0.5282701767821113,-1.734359358149018
15980,0.43227815804097663,0.5282701767821113,-9.599201874113467
16020,0.32004177634256115,0.5282701767821113,-20.822840043955015
16060,0.4866952314648496,0.5282701767821113,-4.157494531726169
16100,0.3491597407360402,0.5282701767821113,-17.91104360460711
16140,0.49379129345660616,0.5282701767821113,-3.447888332550514
16180,0.47903724197556885,0.5282701767821113,-4.9232934806542445
16220,0.3058460438574674,0.5282701767821113,-22.24241329246439
16260,0.16895422320611886,0.5282701767821113,-35.93159535759924
16300,0.5869254976347806,0.5282701767821113,5.865532085266933
16340,0.28036127013929923,0.5282701767821113,-24.790890664281207
16380,0.25102334634242773,0.5282701767821113,-27.724683043968355
16420,0.43587745214018003,0.5282701767821113,-9.239272464193126
16460,0.44607937089726635,0.5282701767821113,-8.219080588484495
16500,0.3921387658731912,0.5282701767821113,-13.613141090892011
16540,0.320366192350749,0.5282701767821113,-20.790398443136233
16580,0.5317898553002942,0.5282701767821113,0.35196785181829116
16620,0.46349131274059474,0.5282701767821113,-6.477886404151656
16660,0.45607477710615507,0.5282701767821113,-7.2195399675956224
16700,0.4831186607110536,0.5282701767821113,-4.515151607105771
16740,0.4830820115371699,0.5282701767821113,-4.51881652449414
16820,0.5810513884171228,0.5282701767821113,5.278121163501148
16860,0.38113263012507853,0.5282701767821113,-14.713754665703277
16940,0.3849409373570968,0.5282701767821113,-14.332923942501452
16980,0.6636285246049758,0.5282701767821113,13.535834782286448
17020,0.5008331329737611,0.5282701767821113,-2.7437043808350214
17060,0.477836088298242,0.5282701767821113,-5.043408848386932
17140,0.42612422570677555,0.5282701767821113,-10.214595107533576
17200,0.6419333935121888,0.5282701767821113,11.36632167300775
17220,0.3871483815857045,0.5282701767821113,-14.112179519640677
17260,0.7321865192328337,0.5282701767821113,20.391634245072243
17300,0.4267283796920808,0.5282701767821113,-10.154179709003053
17340,0.5939117873314306,0.5282701767821113,6.564161054931928
17380,0.6855776882499385,0.5282701767821113,15.730751146782717
17420,0.24964050957358264,0.5282701767821113,-27.862966720852867
17460,0.6253682520356707,0.5282701767821113,9.70980752535594
17500,0.46691957989787747,0.5282701767821113,-6.135059688423383
17540,0.6165612130666268,0.5282701767821113,8.829103628451552
17580,0.3151520459077255,0.5282701767821113,-21.31181308743858
17660,0.34464994422740336,0.5282701767821113,-18.362023255470795
17700,0.3032357578663451,0.5282701767821113,-22.50344189157662
17740,0.43833194523054725,0.5282701767821113,-8.993823155156406
17780,0.3380794864454001,0.5282701767821113,-19.019069033671123
17820,0.3975049450313428,0.5282701767821113,-13.076523175076849
17860,0.5383341191244013,0.5282701767821113,1.0063942342290022
17900,0.5065573762479145,0.5282701767821113,-2.1712800534196774
17980,0.543122014316936,0.5282701767821113,1.4851837534824663
18020,0.4064899123769631,0.5282701767821113,-12.178026440514822
18060,0.4915778131464205,0.5282701767821113,-3.6692363635690786
18100,0.26328753533910026,0.5282701767821113,-26.498264144301103
18140,0.5320751536506154,0.5282701767821113,0.38049768685041174
18180,0.5672517328217768,0.5282701767821113,3.8981556039665466
18220,0.44250164934850733,0.5282701767821113,-8.576852743360398
18260,0.36431054536922536,0.5282701767821113,-16.395963141288593
18300,0.4753856307847518,0.5282701767821113,-5.288454599735948
18380,0.4208916551917986,0.5282701767821113,-10.73785215903127
18420,0.25832463403055517,0.5282701767821113,-26.994554275155615
18460,0.17839394774704204,0.5282701767821113,-34.987622903506924
18500,0.4164960609439652,0.5282701767821113,-11.177411583814612
18580,0.4545873004965887,0.5282701767821113,-7.368287628552261
18620,0.30968420217682335,0.5282701767821113,-21.858597460528795
18660,0.548633895409403,0.5282701767821113,2.0363718627291694
18700,0.6557559569673824,0.5282701767821113,12.748578018527112
18740,0.4612900009774371,0.5282701767821113,-6.698017580467419
18780,0.2487327233257149,0.5282701767821113,-27.953745345639643
18820,0.3509702420903619,0.5282701767821113,-17.729993469174943
18860,0.45819006063462403,0.5282701767821113,-7.008011614748727
18880,0.259689382578292,0.5282701767821113,-26.85807942038193
18900,0.28140742634425503,0.5282701767821113,-24.686275043785628
18980,0.15853267076978791,0.5282701767821113,-36.97375060123234
19000,0.5112870701859021,0.5282701767821113,-1.6983106596209163
19060,0.3380778749838974,0.5282701767821113,-19.01923017982139
19100,0.43557105657759376,0.5282701767821113,-9.269912020451754
19140,0.2750024457511938,0.5282701767821113,-25.32677310309175
19180,0.4677776368047706,0.5282701767821113,-6.049253997734072
19220,0.3415119924945309,0.5282701767821113,-18.67581842875804
19260,0.4639505957220035,0.5282701767821113,-6.431958106010782
19300,0.22927077376571198,0.5282701767821113,-29.899940301639933
19340,0.5812980933265326,0.5282701767821113,5.30279165444213
19380,0.4771132820401748,0.5282701767821113,-5.115689474193652
19420,0.2587345915740958,0.5282701767821113,-26.95355852080155
19460,0.2955086472265833,0.5282701767821113,-23.2761529555528
19500,0.4895242583765248,0.5282701767821113,-3.87459184055865
19540,0.3341553726902157,0.5282701767821113,-19.411480409189558
19580,0.4391875620037812,0.5282701767821113,-8.908261477833012
19620,0.5377805007046611,0.5282701767821113,0.9510323922549802
19660,0.506838480047186,0.5282701767821113,-2.1431696734925287
19700,0.5104775885006121,0.5282701767821113,-1.779258828149921
19740,0.5773249660191875,0.5282701767821113,4.9054789237076175
19760,0.21279159890096,0.5282701767821113,-31.54785778811513
19780,0.5466367587742735,0.5282701767821113,1.8366581992162234
19820,0.6151950466364025,0.5282701767821113,8.692486985429115
19860,0.29965826034363485,0.5282701767821113,-22.861191643847643
19940,0.4736029443504517,0.5282701767821113,-5.46672324316596
19980,0.32998055547377125,0.5282701767821113,-19.828962130834004
20020,0.28301535069395756,0.5282701767821113,-24.525482608815373
20060,0.3525584690734015,0.5282701767821113,-17.57117077087098
20100,0.5373180665417547,0.5282701767821113,0.9047889759643435
20140,0.38121239879557056,0.5282701767821113,-14.705777798654074
20180,0.395792940439546,0.5282701767821113,-13.24772363425653
20220,0.590089124444342,0.5282701767821113,6.181894766223072
20260,0.6571528156942915,0.5282701767821113,12.88826389121802
20300,0.20161440737414593,0.5282701767821113,-32.665576940796534
20340,0.23675507639497828,0.5282701767821113,-29.1515100387133
20380,0.4099322667363693,0.5282701767821113,-11.833791004574202
20420,0.5651315997439728,0.5282701767821113,3.6861422961861456
20460,0.3005659439433207,0.5282701767821113,-22.77042328387906
20500,0.7015326976615939,0.5282701767821113,17.32625208794826
20540,0.29189234053057134,0.5282701767821113,-23.637783625153997
20580,0.7898306825030799,0.5282701767821113,26.156050572096856
20660,0.4441300339162175,0.5282701767821113,-8.414014286589378
20700,0.574820983273078,0.5282701767821113,4.655080649096666
20740,0.5662098463165814,0.5282701767821113,3.7939669534470144
20780,0.5966738962919939,0.5282701767821113,6.8403719509882555
20820,0.2766241215619904,0.5282701767821113,-25.16460552201209
20900,0.3232176282773541,0.5282701767821113,-20.50525485047572
20940,0.6480009017238915,0.5282701767821113,11.973072494178016
20980,0.36686225765762825,0.5282701767821113,-16.140791912448304
21020,0.5002559779646997,0.5282701767821113,-2.801419881741163
21060,0.38509382526089186,0.5282701767821113,-14.317635152121944
21120,0.2121522970820935,0.5282701767821113,-31.61178797000178
21140,0.4044462288291977,0.5282701767821113,-12.382394795291363
21180,0.38998168812524636,0.5282701767821113,-13.828848865686494
21220,0.2554539274281138,0.5282701767821113,-27.28162493539975
21260,0.45357089595927635,0.5282701767821113,-7.469928082283495
21300,0.4909676356442314,0.5282701767821113,-3.7302541137879897
21340,0.6629707895303892,0.5282701767821113,13.470061274827794
21380,0.455332779633167,0.5282701767821113,-7.293739714894432
21420,0.24147175690572195,0.5282701767821113,-28.67984198763893
21460,0.25268317118067785,0.5282701767821113,-27.558700560143347
21500,0.5909946774175681,0.5282701767821113,6.272450063545676
21540,0.499308339675592,0.5282701767821113,-2.896183710651928
21580,0.7640284281881287,0.5282701767821113,23.575825140601737
21640,0.5076196649022946,0.5282701767821113,-2.06505118798167
21660,0.6313226030307987,0.5282701767821113,10.305242624868738
21700,0.6465440317447144,0.5282701767821113,11.827385496260312
21740,0.24212916780274413,0.5282701767821113,-28.614100897936716
21780,0.45749669717954544,0.5282701767821113,-7.077347960256586
21840,0.5933543564810771,0.5282701767821113,6.508417969896585
21860,0.40007023199707736,0.5282701767821113,-12.819994478503393
21900,0.46444274988177375,0.5282701767821113,-6.382742690033755
21980,0.3169095875960356,0.5282701767821113,-21.13605891860757
22020,0.5250114963314165,0.5282701767821113,-0.3258680450694773
22060,0.5506336298523555,0.5282701767821113,2.2363453070244232
22100,0.4383889856576363,0.5282701767821113,-8.988119112447501
22140,0.37372940317648795,0.5282701767821113,-15.454077360562335
22180,0.594235874532455,0.5282701767821113,6.596569775034366
22220,0.355525401672485,0.5282701767821113,-17.274477510962633
22260,0.41300581927011615,0.5282701767821113,-11.526435751199514
22280,0.38096671709918306,0.5282701767821113,-14.730345968292823
22300,0.3705493007606407,0.5282701767821113,-15.772087602147062
22340,0.4281749153182718,0.5282701767821113,-10.009526146383951
22380,0.5829196389364577,0.5282701767821113,5.46494621543464
22420,0.6537650845549883,0.5282701767821113,12.549490777287698
22500,0.49650202358928175,0.5282701767821113,-3.176815319282955
22520,0.3683117384353774,0.5282701767821113,-15.99584383467339
22540,0.4394233316996794,0.5282701767821113,-8.88468450824319
22580,0.3351308441835029,0.5282701767821113,-19.31393325986084
22620,0.588284629593805,0.5282701767821113,6.001445281169371
22660,0.5395521959820113,0.5282701767821113,1.1282019199900017
22700,0.5364674833380656,0.5282701767821113,0.8197306555954298
22780,0.3352831358745152,0.5282701767821113,-19.29870409075961
22800,0.5209279489324103,0.5282701767821113,-0.7342227849700955
22820,0.3750807974333441,0.5282701767821113,-15.31893793487672
22840,0.2309337779689764,0.5282701767821113,-29.73363988131349
22860,0.21768445317294213,0.5282701767821113,-31.058572360916912
22900,0.29936884687624243,0.5282701767821113,-22.890132990586885
23060,0.4277101290414893,0.5282701767821113,-10.056004774062199
23140,0.38850750054294003,0.5282701767821113,-13.976267623917128
23180,0.4486754804935725,0.5282701767821113,-7.959469628853882
23240,0.1892286346422819,0.5282701767821113,-33.90415421398294
23300,0.5127393181123786,0.5282701767821113,-1.5530858669732694
23340,0.41274916208290036,0.5282701767821113,-11.552101469921094
23380,0.5187756856339456,0.5282701767821113,-0.9494491148165696
23420,0.5098871051701185,0.5282701767821113,-1.8383071611992818
23460,0.3057151719863531,0.5282701767821113,-22.25550047957582
23500,0.35178365063709816,0.5282701767821113,-17.648652614501316
23540,0.5777870804250211,0.5282701767821113,4.951690364290984
23580,0.2291182843918238,0.5282701767821113,-29.91518923902875
23620,0.1813328229098844,0.5282701767821113,-34.69373538722269
23660,0.594746156570882,0.5282701767821113,6.647597978877073
23700,0.7313246316540738,0.5282701767821113,20.30544548719625
23780,0.29724744706231165,0.5282701767821113,-23.102272971979964
23820,0.39251624179802097,0.5282701767821113,-13.575393498409033
23860,0.46748723524540486,0.5282701767821113,-6.078294153670644
23900,0.38072123180959194,0.5282701767821113,-14.754894497251936
23940,0.15661815269228543,0.5282701767821113,-37.16520240898259
23980,0.33134457186867894,0.5282701767821113,-19.692560491343237
24020,0.5101080960924902,0.5282701767821113,-1.8162080689621107
24060,0.5565946965236499,0.5282701767821113,2.83245197415386
24100,0.4480663909682602,0.5282701767821113,-8.020378581385113
24140,0.4572028639064837,0.5282701767821113,-7.106731287562762
24220,0.5017747811634157,0.5282701767821113,-2.6495395618695627
24260,0.3415942536908897,0.5282701767821113,-18.66759230912216
24300,0.3422019372128083,0.5282701767821113,-18.606823956930302
24330,0.5583099801511124,0.5282701767821113,3.003980336900114
24340,0.4428496208553545,0.5282701767821113,-8.542055592675679
24380,0.6368997651813502,0.5282701767821113,10.862958839923886
24420,0.4091364215065063,0.5282701767821113,-11.913375527560499
24460,0.2526826814160468,0.5282701767821113,-27.558749536606452
24500,0.4826662003854284,0.5282701767821113,-4.56039763966829
24540,0.4451360079050882,0.5282701767821113,-8.313416887702306
24580,0.5150294217376696,0.5282701767821113,-1.3240755044441666
24620,0.27914757592772127,0.5282701767821113,-24.912260085439
24640,0.7443157850986273,0.5282701767821113,21.604560831651597
24660,0.5113586172061326,0.5282701767821113,-1.6911559575978674
24700,0.3343559232555542,0.5282701767821113,-19.391425352655713
24740,0.6932914837942481,0.5282701767821113,16.50213070121368
24780,0.5401102354293283,0.5282701767821113,1.1840058647217044
24820,0.2945593584136643,0.5282701767821113,-23.3710818368447
24860,0.3469167646326657,0.5282701767821113,-18.13534121494456
24900,0.5867394388541642,0.5282701767821113,5.8469262072052945
24940,0.4229890273542954,0.5282701767821113,-10.528114942781592
24980,0.4577750385335182,0.5282701767821113,-7.049513824859311
25060,0.334799415086887,0.5282701767821113,-19.34707616952243
25100,0.14814680671987035,0.5282701767821113,-38.012337006224094
25180,0.41869782217607265,0.5282701767821113,-10.957235460603865
25200,0.5741270515473884,0.5282701767821113,4.585687476527712
25220,0.3513795684229978,0.5282701767821113,-17.689060835911352
25260,0.4257205521921286,0.5282701767821113,-10.254962458998268
25300,0.36380253030428067,0.5282701767821113,-16.446764647783063
25420,0.4696995425916123,0.5282701767821113,-5.857063419049902
25460,0.278806288410765,0.5282701767821113,-24.94638883713463
25500,0.38847625997277846,0.5282701767821113,-13.979391680933285
25540,0.6300908097886629,0.5282701767821113,10.182063300655164
25580,0.34515123460271,0.5282701767821113,-18.31189421794013
25620,0.3318242683070971,0.5282701767821113,-19.64459084750142
25700,0.29753911017503315,0.5282701767821113,-23.073106660707815
25720,0.2901626415942258,0.5282701767821113,-23.81075351878855
25740,0.4886655632494511,0.5282701767821113,-3.9604613532660204
25760,0.6573355148036677,0.5282701767821113,12.90653380215564
25780,0.6379222079764275,0.5282701767821113,10.96520311943162
25820,0.27700283594364156,0.5282701767821113,-25.126734083846973
25840,0.36597535293182043,0.5282701767821113,-16.229482385029087
25860,0.35508186196651637,0.5282701767821113,-17.318831481559492
25880,0.4079367012863977,0.5282701767821113,-12.03334754957136
25940,0.4483476147145281,0.5282701767821113,-7.992256206758319
25980,0.5993273590016479,0.5282701767821113,7.10571822195366
26020,0.26107530837025505,0.5282701767821113,-26.719486841185624
26090,0.42314868911092773,0.5282701767821113,-10.512148767118356
26140,0.4038764231829084,0.5282701767821113,-12.439375359920291
26220,0.648640359681294,0.5282701767821113,12.037018289918267
26260,0.39129685703275396,0.5282701767821113,-13.697331974935734
26300,0.35940507059672766,0.5282701767821113,-16.886510618538363
26340,0.4643620169986684,0.5282701767821113,-6.390815978344289
26380,0.27472669681549866,0.5282701767821113,-25.354347996661264
26420,0.4505889424846672,0.5282701767821113,-7.768123429744412
26460,0.5692612118197495,0.5282701767821113,4.099103503763823
26500,0.33578985405789663,0.5282701767821113,-19.24803227242147
26540,0.3297381157800189,0.5282701767821113,-19.853206100209242
26580,0.4080507221725863,0.5282701767821113,-12.021945460952498
26620,0.39096044036374367,0.5282701767821113,-13.730973641836764
26660,0.3455998807498425,0.5282701767821113,-18.26702960322688
26700,0.4339899345808688,0.5282701767821113,-9.428024220124248
26740,0.36031870150586315,0.5282701767821113,-16.795147527624817
26780,0.39601827613597074,0.5282701767821113,-13.225190064614056
26820,0.2327754721691619,0.5282701767821113,-29.54947046129494
26860,0.4344447141887706,0.5282701767821113,-9.382546259334068
26900,0.48721160708846534,0.5282701767821113,-4.105856969364597
26940,0.7219996592277095,0.5282701767821113,19.37294824455982
26960,0.4525780914671794,0.5282701767821113,-7.569208531493188
26980,0.6698960684023962,0.5282701767821113,14.162589162028494
27020,0.4209419425506209,0.5282701767821113,-10.732823423149041
27060,0.7123647639175408,0.5282701767821113,18.409458713542946
27100,0.491542355241673,0.5282701767821113,-3.67278215404383
27140,0.505814733104714,0.5282701767821113,-2.245544367739727
27160,0.39581411377945924,0.5282701767821113,-13.245606300265205
27180,0.4224322917866309,0.5282701767821113,-10.583788499548042
27220,0.5576749687850653,0.5282701767821113,2.9404792002953983
27260,0.4121859608487893,0.5282701767821113,-11.608421593332203
27300,0.44938388609049584,0.5282701767821113,-7.888629069161546
27340,0.37809208119322896,0.5282701767821113,-15.017809558888235
27380,0.26269650322384624,0.5282701767821113,-26.557367355826507
27420,0.40561059375206393,0.5282701767821113,-12.265958303004737
27460,0.48230370179278026,0.5282701767821113,-4.596647498933104
27500,0.6329860390900515,0.5282701767821113,10.471586230794017
27540,0.4172657023560866,0.5282701767821113,-11.100447442602468
27600,0.1995662621779733,0.5282701767821113,-32.8703914604138
27620,0.3371054566658669,0.5282701767821113,-19.11647201162444
27660,0.27764338470790967,0.5282701767821113,-25.062679207420164
27700,0.2644727277963159,0.5282701767821113,-26.37974489857954
27740,0.295163085479133,0.5282701767821113,-23.31070913029783
27780,0.4558438571758,0.5282701767821113,-7.24263196063113
27860,0.3544526059649723,0.5282701767821113,-17.3817570817139
27900,0.2997525134260974,0.5282701767821113,-22.851766335601393
27920,0.43490343381554963,0.5282701767821113,-9.336674296656167
28020,0.5706856636550428,0.5282701767821113,4.24154868729315
28060,0.35810837707589693,0.5282701767821113,-17.016179970621437
28100,0.5031425922200422,0.5282701767821113,-2.5127584562069094
28140,0.5082001125523101,0.5282701767821113,-2.0070064229801177
28260,0.2919449771807193,0.5282701767821113,-23.6325199601392
28300,0.6327985181608928,0.5282701767821113,10.452834137878153
28340,0.37537039478803935,0.5282701767821113,-15.289978199407194
28380,0.36933396725757994,0.5282701767821113,-15.893620952453135
28420,0.3679909139259843,0.5282701767821113,-16.027926285612697
28500,0.2251257166261852,0.5282701767821113,-30.314446015592612
28580,0.5134870016065088,0.5282701767821113,-1.4783175175602459
28620,0.44049086315323177,0.5282701767821113,-8.777931362887953
28660,0.4061843437649699,0.5282701767821113,-12.208583301714137
28700,0.28515186317963387,0.5282701767821113,-24.311831360247744
28740,0.6180085900200671,0.5282701767821113,8.973841323795584
28780,0.5375786674376533,0.5282701767821113,0.9308490655541957
28820,0.4994988286363887,0.5282701767821113,-2.8771348145722575
28860,0.41180743435221556,0.5282701767821113,-11.646274242989573
28900,0.31709437233974447,0.5282701767821113,-21.117580444236683
28940,0.3337413065961504,0.5282701767821113,-19.452887018596087
29020,0.4478081008627008,0.5282701767821113,-8.046207591941052
29060,0.49040764870005676,0.5282701767821113,-3.786252808205454
29100,0.5936160690723632,0.5282701767821113,6.5345892290251895
29180,0.32655368728060463,0.5282701767821113,-20.17164895015067
29200,0.4984928859537304,0.5282701767821113,-2.9777290828380876
29260,0.3602676384637241,0.5282701767821113,-16.800253831838717
29300,0.407242840698802,0.5282701767821113,-12.10273360833093
29340,0.3542962061738262,0.5282701767821113,-17.397397060828514
29380,0.32204202227957057,0.5282701767821113,-20.622815450254073
29420,0.30845231421436076,0.5282701767821113,-21.981786256775056
29460,0.4673214104433928,0.5282701767821113,-6.0948766338718485
29500,0.2830775773445702,0.5282701767821113,-24.51925994375411
29540,0.4220461257210265,0.5282701767821113,-10.622405106108479
29620,0.595259037197543,0.5282701767821113,6.698886041543172
29660,0.5040192871372798,0.5282701767821113,-2.4250889644831464
29700,0.7453549613820372,0.5282701767821113,21.708478459992588
29740,0.5827478783693087,0.5282701767821113,5.447770158719745
29780,0.7999422346529953,0.5282701767821113,27.1672057870884
29820,0.5856231859435987,0.5282701767821113,5.735300916148745
29860,0.36428950078437794,0.5282701767821113,-16.398067599773334
29900,0.5803311331592556,0.5282701767821113,5.206095637714425
