state.fips,state,state.name,precip,temp,aridity,precip_70,temp_70,aridity_70,precip_85,temp_85,aridity_85,precip_95,temp_95,aridity_95,precip_05,temp_05,aridity_05,pvi,gini,surface.water,rpp,rpi
22000,LA,Louisiana,1483.3092,19.32283950617284,28.35745534733685,1496.1108,19.13755144032922,28.70330953586795,1483.3092,19.32283950617284,28.35745534733685,1440.0149,19.44537037037037,27.462125789539606,1367.9678,19.46898148148148,26.07556693652939,-11.9290175660608,0.4902,0.82,91.4,42207
25000,MA,Massachusetts,1233.7033999999999,9.088425925925925,29.313619589064377,1229.4107999999999,8.875,29.353865537997684,1233.7033999999999,9.088425925925925,29.313619589064377,1260.9957,9.29050925925926,29.83097847930201,1311.4274,9.505555555555555,30.872308828575942,9.664361802995353,0.4863,0.88,107.1,50330
24000,MD,Maryland,1115.6442,12.802469135802468,24.375850624789035,1125.3441777777778,12.559362139917695,24.71636806560188,1115.6442,12.802469135802468,24.375850624789035,1139.1518999999998,12.912731481481481,24.83559336094048,1128.649,13.086111111111112,24.501662123504083,10.298888861684624,0.4491,0.96,110.3,45048
23000,ME,Maine,1140.1382666666666,5.266512345679012,29.77526202181542,1140.5277333333333,5.080864197530865,29.928808858980005,1140.1382666666666,5.266512345679012,29.77526202181542,1183.8050999999998,5.522453703703704,30.72867494431669,1290.6755999999998,5.752314814814816,33.32306619048765,5.517705510281223,0.4593,0.78,97.1,38516
26000,MI,Michigan,844.6007999999999,7.205246913580247,21.02752633887685,839.3063111111111,6.944444444444445,21.02487581194433,844.6007999999999,7.205246913580247,21.02752633887685,842.3783,7.364583333333334,20.89739728323319,866.2669999999999,7.45,21.45888294163609,3.758899145455069,0.4598,0.94,94.1,39732
27000,MN,Minnesota,703.6731333333333,5.286728395061728,18.402488107046473,697.7605777777777,5.037139917695473,18.361981399346938,703.6731333333333,5.286728395061728,18.402488107046473,709.0536999999999,5.399537037037037,18.481515062211354,709.6759999999999,5.41712962962963,18.50104623182992,1.7582830503343305,0.4539,0.81,97.6,46061
29000,MO,Missouri,1080.77,12.778086419753086,23.63766065014764,1071.9928888888887,12.61656378600823,23.517332234736354,1080.77,12.778086419753086,23.63766065014764,1072.4895999999999,12.851851851851851,23.422386433143352,1087.4756,12.918981481481481,23.749196780954026,-5.248921213299698,0.4628,0.79,89.4,42720
28000,MS,Mississippi,1448.8837333333333,17.678395061728395,28.600009201579443,1482.3157777777776,17.50864197530864,29.36006394563264,1448.8837333333333,17.678395061728395,28.600009201579443,1438.8972999999999,17.768981481481482,28.357531373427975,1396.5174,17.778703703703705,27.518545917613444,-9.048932774036938,0.476,0.33,86.7,36436
30000,MT,Montana,474.7937333333333,5.814969135802469,12.252982090390429,478.96497777777773,5.555658436213992,12.448267883358854,474.7937333333333,5.814969135802469,12.252982090390429,480.2759,5.853472222222223,12.377714201824526,498.9068,5.888888888888888,12.845814249140703,-6.928835252122223,0.4544,0.96,94.2,38886
37000,NC,North Carolina,1238.758,15.110956790123456,25.759774260723848,1253.7552888888888,14.929938271604938,26.166218645628852,1238.758,15.110956790123456,25.759774260723848,1248.9307,15.159722222222223,25.94800253408041,1213.739,15.280092592592593,25.158456709680596,-3.261053479679971,0.4748,0.94,91.7,39184
38000,ND,North Dakota,468.85859999999997,4.984104938271605,12.370965280954778,460.98742222222216,4.784156378600823,12.223723750693264,468.85859999999997,4.984104938271605,12.370965280954778,482.5111,4.94375,12.739032420718658,494.3348,4.9624999999999995,13.064949085531387,-10.090293389405101,0.4664,0.86,91.5,55969
31000,NE,Nebraska,593.9959333333334,9.618518518518519,13.96214211257305,590.9959111111111,9.421604938271605,13.951294489308506,593.9959333333334,9.618518518518519,13.96214211257305,593.3693999999999,9.714351851851852,13.919294080349164,615.2642,9.691203703703705,14.455533258502244,-12.196250023406632,0.4352,0.41,90.6,48157
33000,NH,New Hampshire,1209.9967333333332,6.505401234567901,30.61609026109826,1196.9947555555555,6.306275720164609,30.43304634016312,1209.9967333333332,6.505401234567901,30.61609026109826,1255.1663999999998,6.725,31.60486864644204,1341.7042,6.919444444444444,33.62459497587151,1.0241288709726737,0.441,0.93,105.2,46013
34000,NJ,New Jersey,1190.1424,11.74074074074074,26.609107111695486,1198.4905333333334,11.492078189300411,26.942121659078147,1190.1424,11.74074074074074,26.609107111695486,1214.3486,11.925694444444444,27.04604487513041,1253.49,12.165740740740741,27.759511167267984,5.5987228261556385,0.4757,0.89,114.5,46155
35000,NM,New Mexico,361.4928,12.211882716049383,8.0085294045932,359.6527111111111,11.959465020576133,8.007192856416843,361.4928,12.211882716049383,8.0085294045932,340.34729999999996,12.45949074074074,7.495733329996518,331.8256,12.49537037037037,7.2995827347132325,3.6530346546420125,0.477,0.5,95,35817
32000,NV,Nevada,253.3142,10.39567901234568,5.840750891419857,265.22679999999997,10.166460905349794,6.151222313071134,253.3142,10.39567901234568,5.840750891419857,257.91159999999996,10.530787037037037,5.930289343942568,242.97639999999998,10.519907407407407,5.585662401570208,2.070122466060187,0.4427,0.54,97.7,38252
36000,NY,New York,1097.1953333333333,7.635185185185184,27.007601139372177,1094.6158222222223,7.387860082304527,27.108366974794915,1097.1953333333333,7.635185185185184,27.007601139372177,1118.8065,7.820601851851851,27.42284447015033,1160.0434,7.989814814814814,28.304549689348853,11.111770138700717,0.5111,0.93,115.7,44117
39000,OH,Ohio,1018.5484666666666,10.75324074074074,23.288810427883323,1012.0037333333332,10.51440329218107,23.26338203940784,1018.5484666666666,10.75324074074074,23.288810427883323,1042.8859,10.822222222222223,23.81047617404867,1055.8018,10.893055555555556,24.051978086725057,-0.9030689124593205,0.4637,0.9,89.3,43387
40000,OK,Oklahoma,909.5316666666666,15.564351851851852,18.746328675533984,889.191911111111,15.409670781893004,18.37893859819079,909.5316666666666,15.564351851851852,18.746328675533984,872.0328,15.722222222222221,17.919110349365923,830.1228,15.827314814814814,17.033854226081623,-19.03571811106616,0.466,0.36,90.1,44449
41000,OR,Oregon,803.2157333333333,8.676697530864198,19.264647345522018,828.9939111111111,8.486522633744855,19.98503928171871,803.2157333333333,8.676697530864198,19.264647345522018,840.3208999999999,8.755787037037036,20.12020225234886,816.7624,8.67962962962963,19.587561446911074,4.5154264997761535,0.4624,0.68,99,38214
42000,PA,Pennsylvania,1117.1851333333332,9.534722222222221,26.275168286332036,1119.9706666666666,9.302263374485596,26.4832660114371,1117.1851333333332,9.534722222222221,26.275168286332036,1136.9167,9.652314814814815,26.667968320960668,1153.922,9.769907407407407,26.96944066363063,1.1538012304770084,0.4686,0.92,98.2,44554
44000,RI,Rhode Island,1235.2358666666667,10.127006172839506,28.641736986266604,1236.0712444444443,9.913168724279835,28.800653295898783,1235.2358666666667,10.127006172839506,28.641736986266604,1260.348,10.328935185185186,29.092092727198754,1301.3436,10.536111111111111,29.90070437184285,11.280424065802812,0.4827,0.9,98.7,44946
45000,SC,South Carolina,1190.4979999999998,17.233796296296294,23.71014216355689,1212.279911111111,17.058641975308642,24.226563768342825,1190.4979999999998,17.233796296296294,23.71014216355689,1174.9151,17.268981481481482,23.38530863439094,1140.6124,17.3537037037037,22.67178706811869,-7.744292211923012,0.4687,0.95,90.5,37199
46000,SD,South Dakota,520.9370666666666,7.5697530864197535,12.871757110949899,507.2154222222222,7.381893004115226,12.587452112510416,520.9370666666666,7.5697530864197535,12.871757110949899,533.2221999999999,7.612500000000001,13.163423311198985,539.3944,7.591203703703704,13.33958166321049,-9.584120864366438,0.4468,0.46,88,47235
47000,TN,Tennessee,1350.3655999999999,14.50216049382716,28.4433124807892,1369.6696,14.312860082304526,28.960991725044348,1350.3655999999999,14.50216049382716,28.4433124807892,1359.9541,14.583564814814816,28.6059365552205,1313.7895999999998,14.652777777777779,27.606745787305645,-11.818289342535385,0.4811,0.94,90.2,41150
48000,TX,Texas,710.4126,18.563734567901236,13.791068832836421,709.6929333333333,18.33497942386831,13.836096762257126,710.4126,18.563734567901236,13.791068832836421,686.0159,18.768981481481482,13.267973803037222,641.3753999999999,18.85972222222222,12.385029285843066,-9.798934661234682,0.4827,0.69,96.6,43360
49000,UT,Utah,342.6121333333333,9.374228395061728,8.09247886784008,348.0477333333333,9.105041152263375,8.274086578706324,342.6121333333333,9.374228395061728,8.09247886784008,345.97339999999997,9.522916666666667,8.144249314819993,342.9,9.447222222222223,8.08587518877098,-22.403292812154902,0.4283,0.75,97,35639
51000,VA,Virginia,1121.7317333333333,13.137037037037038,24.32602265134018,1127.1221777777778,12.936111111111112,24.54738635524022,1121.7317333333333,13.137037037037038,24.32602265134018,1135.253,13.2125,24.58356076810213,1113.3582,13.347222222222223,24.03714214024152,-0.2520371307651148,0.4658,0.96,102.6,45020
50000,VT,Vermont,1167.5702666666666,5.967901234567901,29.94981281892031,1161.9540444444444,5.748148148148148,29.97344864486332,1167.5702666666666,5.967901234567901,29.94981281892031,1205.7888,6.210648148148148,30.75747273240144,1269.9238,6.456018518518518,32.192390265530946,15.74620260465323,0.4406,0.9,101.2,42099
53000,WA,Washington,1073.7595999999999,8.358333333333334,25.952309261116,1090.8509777777776,8.170987654320989,26.496559832873043,1073.7595999999999,8.358333333333334,25.952309261116,1118.8319,8.373148148148148,27.039848404796558,1104.7476,8.277314814814815,26.751562507794958,5.363144858154268,0.4542,0.68,103.8,43871
55000,WI,Wisconsin,827.2271999999999,6.471141975308642,20.97811059822262,830.1058666666665,6.198148148148148,21.194242357370058,827.2271999999999,6.471141975308642,20.97811059822262,830.9482999999999,6.616203703703704,21.001082123663075,830.7069999999999,6.613425925925926,21.01992187734744,2.4590126478667482,0.4397,0.88,93.4,43421
54000,WV,West Virginia,1159.7386,11.26929012345679,26.20431296066081,1163.257911111111,11.050617283950617,26.413967483681716,1159.7386,11.26929012345679,26.20431296066081,1177.0868,11.325231481481481,26.566278560910227,1152.5249999999999,11.39259259259259,25.96107523844583,-13.001038377801123,0.4546,0.97,88.9,37298
56000,WY,Wyoming,398.4752,5.568055555555555,10.34653947230456,404.98324444444444,5.318621399176955,10.585523731371751,398.4752,5.568055555555555,10.34653947230456,402.8948,5.689583333333332,10.429174098701159,402.0566,5.700462962962963,10.412410630509997,-21.688346361519798,0.427,0.87,96.2,52059
